Date,AAPL,MSFT,TSLA,BND,AGG,TLT,BTC-USD,ETH-USD
2020-10-08,111.8333740234375,201.90943908691406,141.97332763671875,75.98052215576172,102.3326187133789,138.48895263671875,10915.685546875,350.7661437988281
2020-10-09,113.77880096435547,206.9241180419922,144.6666717529297,75.99778747558594,102.35869598388672,138.46307373046875,11064.4580078125,365.5904846191406
2020-10-12,121.00609588623047,212.28392028808594,147.43333435058594,76.11015319824219,102.55870819091797,138.90411376953125,11555.36328125,387.73126220703125
2020-10-13,117.7961196899414,213.68382263183594,148.88333129882812,76.17060089111328,102.58477783203125,139.89881896972656,11425.8994140625,381.1907653808594
2020-10-14,117.88367462158203,211.7661590576172,153.76666259765625,76.21387481689453,102.6456527709961,140.21875,11429.5068359375,379.4840393066406
2020-10-15,117.41678619384766,210.61557006835938,149.6266632080078,76.17060089111328,102.55870819091797,139.9766387939453,11495.349609375,377.44183349609375
2020-10-16,115.77286529541016,210.61557006835938,146.55667114257812,76.11015319824219,102.50653076171875,139.5874786376953,11322.123046875,366.22900390625
2020-10-19,112.81582641601562,205.3995819091797,143.61000061035156,76.04097747802734,102.384765625,139.05979919433594,11742.037109375,379.93560791015625
2020-10-20,114.30406188964844,205.81185913085938,140.64666748046875,75.911376953125,102.29783630371094,137.7365264892578,11916.3349609375,369.13690185546875
2020-10-21,113.6815185546875,205.95570373535156,140.8800048828125,75.824951171875,102.17610931396484,137.26080322265625,12823.689453125,392.1899719238281
2020-10-22,112.59207916259766,206.0419921875,141.92999267578125,75.69530487060547,101.99349975585938,135.8336944580078,12965.8916015625,413.7729797363281
2020-10-23,111.90145111083984,207.32679748535156,140.2100067138672,75.79039001464844,102.1413345336914,136.66397094726562,12931.5390625,409.7666931152344
2020-10-26,111.91118621826172,201.43003845214844,140.0933380126953,75.90274047851562,102.28042602539062,137.93544006347656,13075.248046875,393.8883056640625
2020-10-27,113.41889190673828,204.46951293945312,141.55999755859375,76.0842056274414,102.51525115966797,138.86090087890625,13654.21875,403.9970397949219
2020-10-28,108.16621398925781,194.33473205566406,135.33999633789062,75.98052215576172,102.36741638183594,138.9906463623047,13271.28515625,388.6507568359375
